,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
10,2.4910206960455e+18,1.23766732326037e+18,21.4481201171875,20.2214756011963,19.7865200042725,19.5663948059082,19.629253387451197,0.041427090764046,0.032279707491397996,0.022330952808261,0.016594290733337,0.012343103997408999,23.2922382354736,24.053443908691396,0,-9.62829362833872e-05,1.8441181182861,3.0707626342773,3.5057182312011004,3.7258434295654,3.6629848480224,1.2266445159911998,1.661600112915,1.8817253112793002,1.8188667297363001,0.4349555969238,0.6550807952880999,0.592222213745103,0.22012519836429997,0.15726661682130302,-0.06285858154299699,-0.7612056732177951,-2.6053237915039,-3.8319683074951,-4.2669239044189,-4.4870491027832005,-4.424190521240201,1
11,2.54161582310924e+18,1.23766544259016e+18,20.8465595245361,20.1886005401611,19.8709564208984,19.555196762085,19.6376037597656,0.042651753872633,0.0332339592278,0.022991098463535,0.017084849998355002,0.012707989662886,22.767292022705103,23.139518737793,1,1.7083113193511998,1.9207324981690002,2.578691482544,2.8963356018067,3.2120952606201,3.1296882629395,0.657958984375,0.975603103637702,1.2913627624511002,1.2089557647705,0.317644119262702,0.633403778076101,0.5509967803955009,0.315759658813398,0.233352661132798,-0.0824069976806,-0.37222671508789795,-2.2929592132569,-2.9509181976319,-3.2685623168946005,-3.5843219757080003,-3.5019149780273997,1
12,2.54161582310924e+18,1.23766542970094e+18,21.887498855590803,20.9710674285889,19.5968456268311,18.735210418701197,18.3991851806641,0.05176211148500401,0.040332686156035004,0.027901964262127998,0.020734149962663997,0.015422398224473,23.0562381744385,23.667682647705103,1,0.431996524333954,1.1687393188477,2.0851707458496,3.4593925476073997,4.32102775573731,4.657052993774401,0.9164314270019029,2.2906532287597,3.15228843688961,3.4883136749267,1.3742218017578,2.2358570098877,2.5718822479248,0.8616352081299041,1.197660446167,0.336025238037095,-0.6114444732666021,-1.7801837921143002,-2.6966152191162003,-4.070837020874,-4.932472229003911,-5.2684974670410005,1
13,2.54161582310924e+18,1.23766542970094e+18,21.887498855590803,20.9710674285889,19.5968456268311,18.735210418701197,18.3991851806641,0.05176211148500401,0.040332686156035004,0.027901964262127998,0.020734149962663997,0.015422398224473,23.0562381744385,23.667682647705103,1,0.43200013041496294,1.1687393188477,2.0851707458496,3.4593925476073997,4.32102775573731,4.657052993774401,0.9164314270019029,2.2906532287597,3.15228843688961,3.4883136749267,1.3742218017578,2.2358570098877,2.5718822479248,0.8616352081299041,1.197660446167,0.336025238037095,-0.6114444732666021,-1.7801837921143002,-2.6966152191162003,-4.070837020874,-4.932472229003911,-5.2684974670410005,1
14,2.54161582310924e+18,1.23766542970094e+18,21.887498855590803,20.9710674285889,19.5968456268311,18.735210418701197,18.3991851806641,0.05176211148500401,0.040332686156035004,0.027901964262127998,0.020734149962663997,0.015422398224473,23.0562381744385,23.667682647705103,1,0.431996524333954,1.1687393188477,2.0851707458496,3.4593925476073997,4.32102775573731,4.657052993774401,0.9164314270019029,2.2906532287597,3.15228843688961,3.4883136749267,1.3742218017578,2.2358570098877,2.5718822479248,0.8616352081299041,1.197660446167,0.336025238037095,-0.6114444732666021,-1.7801837921143002,-2.6966152191162003,-4.070837020874,-4.932472229003911,-5.2684974670410005,1
15,2.54161582310924e+18,1.23766542970094e+18,21.887498855590803,20.9710674285889,19.5968456268311,18.735210418701197,18.3991851806641,0.05176211148500401,0.040332686156035004,0.027901964262127998,0.020734149962663997,0.015422398224473,23.0562381744385,23.667682647705103,1,0.43200013041496294,1.1687393188477,2.0851707458496,3.4593925476073997,4.32102775573731,4.657052993774401,0.9164314270019029,2.2906532287597,3.15228843688961,3.4883136749267,1.3742218017578,2.2358570098877,2.5718822479248,0.8616352081299041,1.197660446167,0.336025238037095,-0.6114444732666021,-1.7801837921143002,-2.6966152191162003,-4.070837020874,-4.932472229003911,-5.2684974670410005,1
16,2.5417213762255e+18,1.23766544205369e+18,21.188274383544897,20.355665206909197,20.5823249816895,20.506544113159197,20.1691837310791,0.040562018752098,0.03160564973950399,0.021864643320441003,0.016247773543,0.012085358612238998,23.015123367309602,23.781015396118196,1,2.3688561916351296,1.8268489837647097,2.6594581604004,2.4327983856201003,2.5085792541504,2.8459396362305,0.8326091766357,0.6059494018553979,0.6817302703857,1.0190906524658,-0.226659774780302,-0.15087890625,0.186481475830096,0.075780868530302,0.41314125061039797,0.337360382080096,-0.7658920288085941,-2.5927410125733,-3.425350189209,-3.1986904144287003,-3.274471282959,-3.61183166503909,1
17,2.58746105994098e+18,1.23766522784311e+18,21.0022926330566,20.627029418945302,20.512809753418,20.4665489196777,20.3048038482666,0.063900344073772,0.049790717661381004,0.034444987773895,0.02559631690383,0.019038956612349,23.4409008026123,24.1968841552734,1,2.18224096298218,2.4386081695557,2.8138713836669997,2.9280910491942995,2.9743518829346,3.1360969543457,0.3752632141113,0.48948287963860104,0.5357437133789029,0.69748878479,0.114219665527301,0.160480499267603,0.3222255706787,0.046260833740302,0.208005905151399,0.16174507141109698,-0.7559833526610971,-3.1945915222168,-3.5698547363281,-3.6840744018553995,-3.7303352355957,-3.8920803070067995,1
18,3.05203550900192e+18,1.23766732164832e+18,22.407413482666,21.6385097503662,21.6219482421875,21.804254531860398,22.0861492156982,0.058448985219002006,0.04554305598139799,0.031506475061178,0.023412687703967,0.0174147374928,24.4706687927246,24.1138401031494,1,2.14274907112122,2.0632553100586,2.8321590423583998,2.8487205505371,2.6664142608642,2.3845195770264,0.7689037322998009,0.785465240478501,0.603158950805604,0.321264266967802,0.016561508178700002,-0.165744781494198,-0.447639465331999,-0.18230628967289803,-0.4642009735107,-0.281894683837802,0.356828689575199,-1.7064266204834,-2.4753303527832,-2.4918918609619,-2.309585571289,-2.0276908874512,0
19,3.05386509635054e+18,1.23766732325998e+18,20.397481918335,20.0097026824951,20.072395324707,20.1485652923584,19.8236141204834,0.05264743044972401,0.041022520512342994,0.028379188850522003,0.021088778972626,0.015686176717280998,21.2594203948975,22.2877883911133,1,2.34338235855103,0.8619384765625,1.2497177124024,1.1870250701905,1.1108551025391,1.4358062744141,0.387779235839901,0.325086593628001,0.248916625976602,0.573867797851602,-0.0626926422119,-0.138862609863299,0.18608856201170101,-0.076169967651399,0.248781204223601,0.324951171875,-1.0283679962158,-1.8903064727783,-2.2780857086182,-2.2153930664062997,-2.1392230987548997,-2.4641742706298997,1
20,3.05671503048973e+18,1.23766481821519e+18,21.838939666748,21.49143409729,21.607435226440398,21.6410827636719,21.788843154907198,0.048706382513045994,0.037951681762933995,0.026254799216986,0.019510129466653002,0.014511952176690001,22.8432464599609,23.4214897155762,1,2.24113821983337,1.0043067932129,1.3518123626709,1.2358112335205,1.202163696289,1.0544033050536998,0.34750556945800104,0.231504440307603,0.19785690307610102,0.050096511840803,-0.11600112915039801,-0.1496486663819,-0.297409057617198,-0.033647537231502,-0.1814079284668,-0.14776039123529802,-0.578243255615302,-1.5825500488281998,-1.9300556182861999,-1.8140544891358,-1.7804069519043002,-1.6326465606690002,0
21,3.05671503048973e+18,1.23766481821499e+18,21.9846534729004,22.280319213867198,21.8378467559814,22.1042289733887,22.8046493530273,0.049498278647660994,0.03856872394681,0.026681665331125,0.019827336072922,0.014747895300388001,22.651668548584,23.5079860687256,1,1.40368986129761,0.6670150756835971,0.3713493347168,0.8138217926025991,0.547439575195298,-0.152980804443303,-0.295665740966797,0.146806716919002,-0.11957550048829901,-0.8199958801269001,0.44247245788579903,0.176090240478498,-0.524330139160103,-0.26638221740730106,-0.966802597045902,-0.700420379638601,-0.856317520141602,-1.5233325958252,-1.2276668548584,-1.6701393127442,-1.4037570953368999,-0.7033367156982989,0
22,3.05671503048974e+18,1.23766481875173e+18,21.3266906738281,20.9937992095947,20.3833274841309,20.0737075805664,19.9222621917725,0.043749641627072997,0.034089423716068,0.02358290553093,0.017524626106023997,0.013035102747381,22.493371963501,22.699472427368196,1,1.26738667488098,1.1666812896728997,1.4995727539063,2.1100444793701003,2.4196643829346,2.5711097717285,0.33289146423339805,0.943363189697202,1.2529830932616999,1.4044284820556,0.610471725463803,0.920091629028302,1.0715370178222,0.3096199035644989,0.46106529235839794,0.15144538879389902,-0.20610046386719502,-1.3727817535401001,-1.70567321777349,-2.3161449432373,-2.6257648468018,-2.7772102355957,1
23,3.056820583606e+18,1.23766778283563e+18,22.134576797485398,21.2551345825195,21.2245941162109,21.0705490112305,21.080980300903303,0.08074114471674002,0.062912955880165,0.043522890657187,0.032342169433832,0.024056633934378995,23.2937717437744,23.271993637085,0,-0.000504488649312,1.159194946289,2.0386371612548997,2.0691776275635,2.2232227325439,2.2127914428711,0.879442214965899,0.909982681274499,1.0640277862549001,1.0535964965820999,0.030540466308601,0.184585571288999,0.174154281616197,0.154045104980398,0.143613815307596,-0.010431289672802,0.0217781066894,-1.1374168395996,-2.0168590545655,-2.0473995208741,-2.2014446258544997,-2.1910133361817,1
24,3.05720761169898e+18,1.23766481768002e+18,21.4879131317139,21.2614517211914,20.7948226928711,20.8108005523682,20.7596836090088,0.07708870619535499,0.060066994279623004,0.041554071009159,0.030879126861692002,0.022968396544457,22.3144264221191,23.042068481445302,1,1.3104110956192,0.826513290405202,1.0529747009277,1.519603729248,1.5036258697509,1.5547428131103,0.22646141052250002,0.693090438842798,0.6771125793457,0.7282295227050991,0.46662902832029796,0.4506511688232,0.501768112182599,-0.015977859497098998,0.035139083862301,0.05111694335940001,-0.7276420593261999,-1.5541553497314,-1.7806167602539,-2.2472457885742,-2.2312679290771,-2.2823848724365,1
25,3.05727798044316e+18,1.23766481982875e+18,21.2113265991211,20.8263301849365,20.6805114746094,20.7132816314697,20.3326587677002,0.050892036408185994,0.039654731750488,0.027432959526777,0.020385628566146,0.015163162723183998,20.546718597412102,21.3672695159912,1,0.875526785850525,-0.664608001708999,-0.279611587524396,-0.133792877197298,-0.166563034057599,0.214059829711903,0.38499641418460206,0.530815124511701,0.498044967651399,0.878667831420902,0.145818710327099,0.113048553466797,0.4936714172363,-0.032770156860302005,0.347852706909201,0.380622863769503,-0.820550918579098,-0.155942916870099,-0.540939331054702,-0.6867580413818001,-0.653987884521499,-1.034610748291,1
26,3.06142973634964e+18,1.23766829766718e+18,21.868797302246104,21.1132583618164,20.184982299804698,19.4994277954102,19.1668109893799,0.111942328512669,0.08722470700740802,0.060341648757458004,0.044840309768914996,0.033352952450514,22.593740463256804,23.6802997589111,1,0.5447987914085389,0.7249431610107,1.4804821014404,2.40875816345211,3.0943126678465998,3.4269294738769003,0.7555389404297049,1.6838150024414098,2.36936950683591,2.7019863128662003,0.9282760620117009,1.6138305664062,1.9464473724365,0.685554504394499,1.0181713104248,0.33261680603029803,-1.0865592956543,-1.811502456665,-2.5670413970947004,-3.4953174591064,-4.180871963500899,-4.5134887695312,1
27,3.06150010509382e+18,1.23766829927688e+18,21.5548210144043,21.1204948425293,21.016281127929698,21.0336017608643,20.4766521453857,0.101847514510155,0.079358898103237,0.054900117218494006,0.040796671062708,0.030345227569342003,23.119478225707997,23.808622360229503,1,2.53930687904358,1.5646572113036998,1.9989833831786998,2.1031970977783,2.0858764648437,2.6428260803223,0.434326171875,0.538539886474602,0.52121925354,1.0781688690186,0.10421371459960199,0.086893081665,0.6438426971436011,-0.017320632934602002,0.5396289825439989,0.5569496154786011,-0.689144134521506,-2.2538013458252,-2.6881275177002,-2.7923412322998,-2.7750205993652,-3.3319702148438,1
28,3.07085914806944e+18,1.23766222406805e+18,21.749402999877898,21.9423561096191,21.6580543518066,21.4472637176514,21.500755310058604,0.06695539504289601,0.05217119306325901,0.036091789603233004,0.026820067316294,0.019949203357101,22.4226856231689,23.725631713867198,1,1.1574444770813,0.673282623291001,0.48032951354979797,0.764631271362298,0.9754219055175001,0.921930313110295,-0.19295310974120397,0.09134864807129599,0.30213928222649894,0.24864768981929297,0.2843017578125,0.49509239196770205,0.441600799560497,0.210790634155202,0.15729904174799697,-0.053491592407205,-1.3029460906983,-1.9762287139893002,-1.7832756042481002,-2.0675773620606,-2.2783679962158,-2.2248764038085898,1
29,3.07085914806944e+18,1.23766222406812e+18,21.4573345184326,20.809658050537102,20.746669769287102,20.709642410278303,20.5927639007568,0.055968094617128,0.043609958142042,0.030169168487191,0.022418925538659002,0.016675561666488998,23.2969055175781,23.110843658447298,1,2.2486774921417205,1.8395709991455,2.487247467041,2.550235748291,2.5872631072998,2.7041416168212997,0.647676467895497,0.710664749145497,0.747692108154297,0.8645706176757991,0.06298828125,0.1000156402588,0.216894149780302,0.0370273590088,0.153905868530302,0.116878509521502,0.186061859130803,-1.6535091400147,-2.3011856079102,-2.3641738891602,-2.40120124816899,-2.5180797576905,1
30,3.07085914806944e+18,1.23766222406812e+18,21.4573345184326,20.809658050537102,20.746669769287102,20.709642410278303,20.5927639007568,0.055968094617128,0.043609958142042,0.030169168487191,0.022418925538659002,0.016675561666488998,23.2969055175781,23.110843658447298,1,2.24858474731445,1.8395709991455,2.487247467041,2.550235748291,2.5872631072998,2.7041416168212997,0.647676467895497,0.710664749145497,0.747692108154297,0.8645706176757991,0.06298828125,0.1000156402588,0.216894149780302,0.0370273590088,0.153905868530302,0.116878509521502,0.186061859130803,-1.6535091400147,-2.3011856079102,-2.3641738891602,-2.40120124816899,-2.5180797576905,1
31,3.07085914806944e+18,1.23766222406812e+18,21.4573345184326,20.809658050537102,20.746669769287102,20.709642410278303,20.5927639007568,0.055968094617128,0.043609958142042,0.030169168487191,0.022418925538659002,0.016675561666488998,23.2969055175781,23.110843658447298,1,2.2486774921417205,1.8395709991455,2.487247467041,2.550235748291,2.5872631072998,2.7041416168212997,0.647676467895497,0.710664749145497,0.747692108154297,0.8645706176757991,0.06298828125,0.1000156402588,0.216894149780302,0.0370273590088,0.153905868530302,0.116878509521502,0.186061859130803,-1.6535091400147,-2.3011856079102,-2.3641738891602,-2.40120124816899,-2.5180797576905,1
32,3.07085914806944e+18,1.23766222406812e+18,21.4573345184326,20.809658050537102,20.746669769287102,20.709642410278303,20.5927639007568,0.055968094617128,0.043609958142042,0.030169168487191,0.022418925538659002,0.016675561666488998,23.2969055175781,23.110843658447298,1,2.24858474731445,1.8395709991455,2.487247467041,2.550235748291,2.5872631072998,2.7041416168212997,0.647676467895497,0.710664749145497,0.747692108154297,0.8645706176757991,0.06298828125,0.1000156402588,0.216894149780302,0.0370273590088,0.153905868530302,0.116878509521502,0.186061859130803,-1.6535091400147,-2.3011856079102,-2.3641738891602,-2.40120124816899,-2.5180797576905,1
33,3.07085914806945e+18,1.23766222460492e+18,22.1213111877441,21.875135421752898,21.6260604858398,21.3996677398682,21.2138404846191,0.081901989877224,0.063817478716373,0.044148635119199996,0.032807167619467004,0.024402506649493998,23.289979934692397,23.8083171844482,1,2.04867267608643,1.1686687469483,1.4148445129395,1.6639194488526001,1.8903121948241999,2.0761394500733,0.24617576599120397,0.4952507019043,0.721643447875902,0.907470703125,0.249074935913097,0.47546768188469796,0.661294937133796,0.22639274597160197,0.4122200012207,0.18582725524909802,-0.518337249755803,-1.6870059967041,-1.9331817626953,-2.1822566986083998,-2.40864944458,-2.5944766998291002,1
34,3.08331441578889e+18,1.23766778390603e+18,21.8714389801025,20.3866920471191,19.4501972198486,18.9540634155273,18.75950050354,0.105295151472092,0.082045264542103,0.056758537888527,0.042177677154540995,0.03137244284153,23.5737800598145,23.0702743530273,1,0.17612454295158397,1.702341079712,3.1870880126954,4.1235828399659,4.6197166442872,4.8142795562745,1.4847469329834,2.4212417602539,2.9173755645752,3.1119384765625,0.9364948272705009,1.4326286315918002,1.6271915435791,0.4961338043213,0.6906967163086011,0.19456291198730102,0.503505706787198,-1.1988353729248,-2.6835823059082,-3.6200771331787003,-4.1162109375,-4.3107738494873,1
35,3.12951149634153e+18,1.23766522677618e+18,22.161188125610398,21.8030624389648,21.6015510559082,21.5579662322998,21.509145736694304,0.071360282599926,0.055603444576263,0.038466207683086,0.028584513813257002,0.021261626854538997,23.2720775604248,23.752820968627898,1,2.5414271354675297,1.1108894348143998,1.46901512146,1.6705265045166,1.714111328125,1.7629318237305,0.3581256866455971,0.559637069702198,0.6032218933105971,0.652042388916094,0.201511383056602,0.24509620666499998,0.293916702270497,0.043584823608399006,0.092405319213896,0.048820495605497,-0.4807434082030971,-1.5916328430175,-1.9497585296631001,-2.1512699127197,-2.1948547363281,-2.2436752319335898,1
36,3.12951149634153e+18,1.23766533039686e+18,21.000560760498,20.3329257965088,19.8616962432861,19.3334426879883,18.9957370758057,0.072714291512966,0.05665848404169099,0.039196077734232,0.029126884415746002,0.021665051579474997,23.049505233764602,23.308557510376,1,1.74708640575409,2.0489444732666002,2.7165794372558,3.1878089904785,3.7160625457762997,4.0537681579589,0.6676349639892011,1.1388645172118999,1.6671180725097001,2.0048236846922998,0.47122955322269894,0.9994831085205009,1.3371887207031001,0.528253555297802,0.8659591674804009,0.33770561218259904,-0.25905227661139896,-2.307996749878,-2.9756317138672,-3.4468612670898997,-3.9751148223877,-4.3128204345703,1
37,3.15055175085065e+18,1.23766725348124e+18,23.2775363922119,20.722948074340803,19.2876930236816,18.789930343627898,18.397048950195302,0.059368014335632005,0.046259153634310005,0.032001867890358,0.023780817165971004,0.017688559368253,22.866956710815398,22.7999801635742,1,0.3573325276374821,-0.410579681396502,2.1440086364746,3.5792636871337997,4.0770263671875,4.4699077606201,2.5545883178711,3.9898433685302996,4.4876060485839995,4.8804874420166,1.4352550506592,1.9330177307129,2.3258991241455003,0.497762680053704,0.8906440734863001,0.39288139343259604,0.06697654724119699,0.477556228637699,-2.0770320892333998,-3.5122871398926003,-4.0100498199463,-4.4029312133789,1
38,3.150692488339e+18,1.23766544044301e+18,20.0279369354248,19.582050323486303,19.6864738464355,19.6564998626709,19.637315750122102,0.038279671221972,0.029827259480952998,0.020634360611438998,0.015333540737629,0.0114053376019,22.8646450042725,22.9454708099365,1,2.3587889671325697,2.8367080688477,3.2825946807862003,3.1781711578369998,3.2081451416016002,3.2273292541504,0.44588661193849805,0.3414630889893,0.371437072753903,0.39062118530269896,-0.10442352294919699,-0.074449539184595,-0.05526542663579901,0.029973983764602002,0.04915809631339799,0.019184112548796,-0.08082580566399901,-2.9175338745117,-3.3634204864502,-3.2589969635009997,-3.2889709472656,-3.3081550598144003,1
39,3.15076285708318e+18,1.23766544151793e+18,21.3059253692627,20.770565032959002,20.5464401245117,20.268489837646502,20.3008651733398,0.071410797536373,0.055642809718847004,0.038493435829878,0.028604749590159004,0.021276678889990002,23.545089721679698,23.687213897705103,1,1.7339774370193501,2.2391643524169997,2.7745246887207,2.998649597168,3.2765998840332,3.2442245483398997,0.5353603363036971,0.7594852447509979,1.0374355316161998,1.0050601959229,0.224124908447301,0.5020751953125,0.46969985961920097,0.27795028686519896,0.2455749511719,-0.032375335693299,-0.142124176025405,-2.3812885284423997,-2.9166488647461004,-3.1407737731934,-3.4187240600586004,-3.3863487243653,1
40,3.1519591257342e+18,1.23766502597814e+18,21.932189941406303,20.7920875549316,20.0254077911377,19.5641708374023,19.147855758667,0.06940891593694701,0.054082956165075,0.037414338439702995,0.027802864089607998,0.020680222660303,22.4778537750244,23.418607711792003,1,0.7072905898094181,0.5456638336180971,1.6857662200927999,2.4524459838867,2.9136829376221,3.3299980163573997,1.1401023864747,1.9067821502686,2.368019104004,2.7843341827392996,0.766679763793903,1.2279167175293,1.6442317962646003,0.46123695373539797,0.8775520324707,0.416315078735302,-0.940753936767603,-1.4864177703856998,-2.6265201568604,-3.3931999206543,-3.8544368743897004,-4.270751953125,1
41,3.1566738315941e+18,1.23766222514238e+18,20.728832244873,20.277267456054698,19.921108245849602,19.6566982269287,19.4080581665039,0.07416307926178,0.057787369936704996,0.039977036416531,0.029707221314311,0.022096715867518997,21.8908519744873,22.523012161254897,1,1.6356785297393799,1.1620197296143,1.6135845184326,1.9697437286377,2.2341537475586,2.4827938079833998,0.451564788818303,0.807723999023398,1.0721340179443,1.3207740783691,0.356159210205096,0.620569229125998,0.8692092895507991,0.264410018920902,0.513050079345703,0.24864006042480102,-0.6321601867675961,-1.7941799163819,-2.2457447052002,-2.6019039154052903,-2.8663139343262003,-3.1149539947509997,1
42,3.19171746639591e+18,1.23766732272416e+18,21.7682609558105,21.4177932739258,21.1771297454834,21.305194854736303,21.125452041626,0.041456960141659,0.032302983105182995,0.022347053512931002,0.016606256365776003,0.012352003715932,23.718641281127898,23.2905673980713,1,2.4075806140899703,1.9503803253174,2.3008480072021,2.5415115356445,2.41344642639159,2.5931892395019,0.350467681884702,0.591131210327102,0.463066101074197,0.642808914184499,0.240663528442401,0.11259841918949601,0.292341232299798,-0.128065109252905,0.051677703857397,0.17974281311030202,0.42807388305659794,-1.5223064422608,-1.8727741241455,-2.1134376525879,-1.985372543335,-2.1651153564453,1
