,Unnamed: 0,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
10,147,6377671188217332998,1237667253999566902,19.0365829467773,19.195978164672894,18.7341747283936,18.7553272247314,18.8473854064941,0.12827457487583194,0.0999506786465645,0.0691454112529755,0.051382452249527,0.0382191054522991,19.5350646972656,21.411052703857397,1,1.2513934373855602,0.49848175048829896,0.3390865325927024,0.8008899688719993,0.779737472534201,0.6876792907714986,-0.15939521789559666,0.30240821838370024,0.281255722045902,0.1891975402831996,0.4618034362792969,0.4406509399414986,0.3485927581787962,-0.021152496337798254,-0.11321067810050067,-0.09205818176270243,-1.8759880065917969,-2.374469757080096,-2.2150745391844997,-2.676877975463796,-2.655725479125998,-2.5636672973632955,1
11,186,6387874631427034194,1237667254004941040,21.0482807159424,20.3270416259766,20.3341121673584,20.388601303100604,20.137363433837894,0.115187011659145,0.0897529423236847,0.0620906688272953,0.046140018850565005,0.0343196988105774,20.7175922393799,21.4732685089111,1,0.743464589118958,-0.3306884765625,0.390550613403299,0.3834800720215021,0.3289909362792969,0.5802288055420028,0.721239089965799,0.7141685485840021,0.6596794128417969,0.9109172821045028,-0.007070541381796858,-0.06155967712400213,0.18967819213870385,-0.054489135742205264,0.1967487335205007,0.251237869262706,-0.7556762695312003,-0.42498779296870026,-1.1462268829344993,-1.1391563415527024,-1.0846672058104971,-1.3359050750732029,1
12,197,6387874656123096648,1237667254006775918,20.4512729644775,20.1566314697266,20.0938892364502,19.89426612854,19.803241729736303,0.105338677763939,0.0820791870355606,0.0567819997668266,0.0421951115131378,0.0313854105770588,21.2882614135742,21.471904754638697,1,1.58782303333282,0.836988449096701,1.1316299438475994,1.194372177124002,1.3939952850342008,1.4850196838378975,0.2946414947508984,0.3573837280273011,0.5570068359375,0.6480312347411967,0.06274223327640271,0.2623653411866016,0.3533897399902983,0.19962310791019888,0.2906475067138956,0.09102439880369673,-0.18364334106449576,-1.0206317901611968,-1.3152732849120952,-1.378015518188498,-1.5776386260986968,-1.6686630249023937,1
13,198,6387874656123097017,1237667254006841401,20.3779220581055,20.1866493225098,19.9273891448975,19.928676605224602,19.899602890014602,0.112435899674892,0.0876092910766602,0.0606077052652836,0.0450380183756351,0.0335000120103359,20.9015331268311,21.4902400970459,1,1.1343184709549,0.5236110687256001,0.7148838043212997,0.9741439819336009,0.9728565216064986,1.0019302368164986,0.1912727355956996,0.4505329132080007,0.4492454528808985,0.4783191680908985,0.25926017761230113,0.2579727172851989,0.2870464324951989,-0.0012874603271022524,0.02778625488289776,0.029073715210000017,-0.5887069702147976,-1.1123180389403975,-1.3035907745360973,-1.5628509521483984,-1.5615634918212962,-1.5906372070312962,1
14,220,3056116896164218547,1237667254008611155,21.086877822876,20.4285259246826,20.0715637207031,19.7597332000732,19.6577548980713,0.140539094805717,0.109507106244564,0.0757565125823021,0.0562952049076557,0.0418732911348343,22.1064834594727,23.5418701171875,1,1.52125525474548,1.0196056365966977,1.6779575347900997,2.0349197387695988,2.3467502593994998,2.4487285614013987,0.658351898193402,1.0153141021729013,1.327144622802802,1.4291229248047017,0.3569622039794993,0.6687927246093999,0.7707710266112997,0.3118305206299006,0.4138088226318004,0.10197830200189983,-1.4353866577148011,-2.4549922943114986,-3.113344192504901,-3.4703063964844,-3.782136917114301,-3.8841152191162,1
15,237,6374821258373105136,1237667254010577091,21.813467025756804,21.2623043060303,21.169828414917,21.0742721557617,20.653333663940398,0.0785780698060989,0.0612275004386902,0.0423569008708,0.0314757190644741,0.0234121512621641,21.584674835205107,22.5870094299316,1,0.747793674468994,-0.22879219055170094,0.3223705291748047,0.4148464202881037,0.5104026794434021,0.9313411712647052,0.5511627197265057,0.6436386108398047,0.739194869995103,1.1601333618164062,0.092475891113299,0.18803215026859726,0.6089706420899006,0.0955562591552983,0.5164947509766016,0.4209384918213033,-1.0023345947264986,-0.7735424041747976,-1.3247051239013032,-1.4171810150146025,-1.5127372741699006,-1.933675765991204,1
16,238,6374821258373105206,1237667254010577110,21.197799682617198,20.684955596923803,20.0662403106689,19.798751831054695,19.5216388702393,0.0779039636254311,0.0607022419571877,0.0419935286045074,0.0312056932598352,0.0232113022357225,21.496906280517607,21.858247756957997,1,1.04424488544464,0.29910659790040484,0.8119506835937997,1.430665969848704,1.6981544494629048,1.9752674102783023,0.5128440856933949,1.131559371948299,1.3990478515625,1.6761608123778975,0.6187152862549041,0.8862037658691051,1.1633167266845028,0.26748847961420097,0.5446014404295987,0.2771129608153977,-0.36134147644039416,-0.6604480743407989,-1.1732921600341941,-1.7920074462890982,-2.059495925903299,-2.3366088867186967,1
17,248,6374821265889297737,1237667254011101284,20.1252040863037,19.7612895965576,19.7582111358643,19.7375717163086,19.6418399810791,0.0933439582586288,0.0727329775691032,0.0503163374960423,0.0373904332518578,0.027811611071229,20.8170604705811,21.810131072998,1,0.6868904232978821,0.6918563842774006,1.0557708740235014,1.0588493347168004,1.0794887542725,1.1752204895019993,0.3639144897461009,0.36699295043939983,0.3876323699950994,0.4833641052245987,0.003078460693298979,0.02371788024899857,0.11944961547849785,0.02063941955569959,0.11637115478519887,0.09573173522949928,-0.9930706024168998,-1.6849269866943004,-2.0488414764404013,-2.0519199371337,-2.0725593566894,-2.168291091918899,1
18,251,6374821280921683069,1237667254011756581,20.5707836151123,20.1465702056885,20.118688583374,19.8135395050049,19.59494972229,0.0959537848830223,0.0747665390372276,0.0517231486737728,0.0384358428418636,0.028589203953742995,20.144710540771502,21.642065048217802,1,0.592819273471832,-0.426073074340799,-0.001859664916999293,0.02602195739750357,0.3311710357666016,0.5497608184815022,0.4242134094237997,0.4520950317383026,0.7572441101074006,0.9758338928223012,0.027881622314502863,0.3330307006836009,0.5516204833985014,0.305149078369098,0.5237388610839986,0.2185897827149006,-1.4973545074462995,-1.0712814331055007,-1.4954948425293004,-1.5233764648438033,-1.8285255432129013,-2.047115325927802,1
19,259,6374821298101552532,1237667254012477476,19.8057918548584,19.7611484527588,20.1415405273438,20.368341445922894,20.8236198425293,0.0801506415009499,0.0624528378248215,0.0432045832276344,0.0321056358516216,0.0238806959241629,19.2672843933105,19.4467487335205,0,-0.000117405055789277,-0.5385074615478977,-0.493864059448299,-0.874256134033299,-1.1010570526123968,-1.5563354492187995,0.04464340209959872,-0.3357486724854013,-0.5625495910644993,-1.017827987670902,-0.38039207458499996,-0.607192993164098,-1.0624713897705007,-0.226800918579098,-0.6820793151855007,-0.4552783966064027,-0.17946434021000002,0.3590431213378977,0.314399719238299,0.6947917938232989,0.9215927124023969,1.3768711090087995,0
20,278,6374856483547385069,1237667254015688907,20.1399879455566,19.4906692504883,18.609287261962894,18.1571407318115,17.979322433471697,0.0851675495505333,0.0663619786500931,0.045908909291029004,0.0341152399778366,0.0253754705190659,21.2530193328857,21.716371536254893,1,0.175286546349525,1.1130313873290978,1.7623500823974003,2.643732070922802,3.0958786010742014,3.2736968994140017,0.6493186950683025,1.5307006835937038,1.982847213745103,2.160665512084904,0.8813819885254013,1.3335285186768004,1.5113468170166016,0.4521465301513992,0.6299648284912003,0.17781829833980112,-0.4633522033691975,-1.5763835906982957,-2.2257022857665985,-3.1070842742919997,-3.5592308044433985,-3.7370491027832,1
21,289,6374856500727255350,1237667254016737387,20.4298267364502,20.0073509216309,19.9395027160645,19.9090423583984,19.6311149597168,0.0860189497470856,0.0670253857970238,0.0463678501546383,0.0344562828540802,0.0256291422992945,20.5019836425781,22.0219345092773,1,0.690256476402283,0.07215690612790128,0.4946327209472017,0.5624809265136008,0.5929412841797017,0.8708686828612997,0.4224758148193004,0.4903240203856996,0.5207843780518004,0.7987117767333984,0.06784820556639913,0.09830856323250003,0.37623596191409797,0.030460357666100887,0.3083877563476989,0.277927398681598,-1.5199508666992008,-1.5921077728271025,-2.0145835876464027,-2.082431793212802,-2.1128921508789027,-2.3908195495605007,1
22,290,6374856500727255262,1237667254016737467,21.1278438568115,20.4236278533936,20.2459030151367,20.2673301696777,20.0658111572266,0.0854961648583412,0.0666180327534676,0.0460860468447208,0.0342468693852425,0.0254733804613352,20.9211254119873,21.3678226470947,1,0.900834321975708,-0.20671844482419746,0.4974975585937002,0.6752223968506001,0.6537952423096023,0.8553142547606996,0.7042160034178977,0.8819408416747976,0.8605136871337997,1.062032699584897,0.1777248382568999,0.15629768371590202,0.3578166961669993,-0.021427154540997858,0.1800918579100994,0.20151901245109727,-0.44669723510740056,-0.2399787902832031,-0.9441947937011008,-1.1219196319580007,-1.1004924774170028,-1.3020114898681,1
23,311,6374891662550766717,1237667254018179362,22.4244709014893,21.3028545379639,21.0662746429443,21.1053085327148,20.6762065887451,0.0635309517383575,0.0495028905570507,0.0342458710074425,0.0254483502358198,0.0189288984984159,22.5138893127441,22.131183624267607,0,2.8313801522017494e-05,0.0894184112548011,1.2110347747802024,1.4476146697998011,1.4085807800293004,1.837682723999002,1.1216163635254013,1.358196258545,1.319162368774499,1.7482643127442008,0.23657989501959875,0.19754600524909804,0.6266479492187997,-0.039033889770500714,0.39006805419920104,0.4291019439697017,0.38270568847649855,0.29328727722169745,-0.8283290863037038,-1.0649089813233026,-1.025875091552802,-1.4549770355225036,1
24,325,2485285643395011281,1237667254532047362,22.2342414855957,21.561544418335,21.41188621521,21.4673633575439,20.741008758544897,0.115669995546341,0.0901292786002159,0.0623510144650936,0.0463334880769253,0.0344636030495167,22.6975269317627,23.4236145019531,1,0.8050163984298709,0.4632854461669993,1.1359825134276988,1.2856407165526988,1.2301635742187995,1.9565181732178016,0.6726970672606996,0.8223552703856996,0.7668781280518004,1.4932327270508026,0.149658203125,0.09418106079110088,0.820535659790103,-0.05547714233389911,0.670877456665103,0.7263545989990021,-0.7260875701904013,-1.1893730163574006,-1.8620700836181,-2.0117282867431,-1.9562511444092008,-2.682605743408203,1
25,394,6378410112644546743,1237667254541287573,20.7803707122803,20.2048950195313,19.967962265014602,19.8306102752686,19.6503067016602,0.144902989268303,0.112907432019711,0.0781088396906853,0.0580432377755642,0.0431735031306744,21.1450042724609,21.4792804718018,1,0.768956065177917,0.3646335601806001,0.9401092529295988,1.1770420074462962,1.3143939971922975,1.4946975708006995,0.5754756927489986,0.8124084472656959,0.9497604370116974,1.1300640106200994,0.2369327545166975,0.3742847442626989,0.5545883178711009,0.13735198974600138,0.31765556335440337,0.180303573608402,-0.33427619934090197,-0.6989097595215021,-1.2743854522705007,-1.5113182067871982,-1.6486701965331996,-1.8289737701416016,1
26,415,6387874655049351892,1237667254543777976,20.132032394409197,20.150463104248,20.3319873809814,20.502620697021502,20.9663619995117,0.109446071088314,0.0852796360850334,0.0589960590004921,0.0438403934240341,0.0326091982424259,20.6993560791016,21.573881149292003,1,5.859938621521,0.5673236846924041,0.5488929748536009,0.3673686981202025,0.19673538208009944,-0.2670059204100994,-0.018430709838803242,-0.19995498657220168,-0.3705883026123047,-0.8343296051025035,-0.18152427673339844,-0.35215759277350145,-0.8158988952637003,-0.17063331604010298,-0.6343746185303019,-0.4637413024901989,-0.8745250701904013,-1.4418487548828054,-1.4234180450440022,-1.2418937683106035,-1.0712604522705007,-0.6075191497803019,0
27,425,6387874671155480510,1237667254544695402,20.445707321167,20.1568374633789,19.944503784179695,19.666439056396502,19.732875823974602,0.0757142752408981,0.0589960478246212,0.0408131927251816,0.0303285773843527,0.0225588884204626,20.451858520507802,21.2410259246826,1,0.5986626744270319,0.006151199340802549,0.2950210571289027,0.5073547363281037,0.7854194641112997,0.7189826965331996,0.2888698577881001,0.5012035369873011,0.7792682647704972,0.712831497192397,0.21233367919920101,0.49039840698239706,0.4239616394042969,0.278064727783196,0.2116279602050959,-0.06643676757810013,-0.7891674041747976,-0.7953186035156001,-1.0841884613037005,-1.2965221405029013,-1.5745868682860973,-1.5081501007079972,1
28,437,6374821242266978529,1237667254545809623,21.0454730987549,20.6812152862549,20.4826488494873,20.624599456787106,20.6860046386719,0.0914366319775581,0.0712468102574348,0.0492882095277309,0.0366264246404171,0.0272433292120695,21.1503524780273,21.5505886077881,1,0.95657479763031,0.10487937927240054,0.4691371917724005,0.66770362854,0.5257530212401988,0.4643478393554013,0.3642578125,0.5628242492675994,0.4208736419677983,0.3594684600830007,0.19856643676759944,0.05661582946779831,-0.004789352416999293,-0.14195060729980113,-0.20335578918459876,-0.0614051818847976,-0.40023612976079903,-0.5051155090331996,-0.8693733215331996,-1.0679397583007992,-0.925989151000998,-0.8645839691162003,1
29,445,6374821247635688150,1237667254546661785,20.5582237243652,20.489595413208,20.2470722198486,20.2073154449463,20.141780853271502,0.0787859410047531,0.06138947233557701,0.0424689538776875,0.031558983027935,0.0234740860760212,21.182916641235398,21.7904262542725,1,1.259437084198,0.6246929168701989,0.6933212280273969,0.9358444213867968,0.9756011962890979,1.0411357879638956,0.06862831115719814,0.311151504516598,0.3509082794188991,0.4164428710936967,0.2425231933593999,0.282279968261701,0.34781455993649857,0.03975677490230112,0.1052913665770987,0.06553459167479757,-0.6075096130371023,-1.2322025299073012,-1.3008308410644993,-1.5433540344238992,-1.5831108093262003,-1.648645401000998,1
30,464,6374821273405491869,1237667254548234458,20.2323532104492,19.8739700317383,19.8901977539063,19.716617584228498,19.4622650146484,0.0984540358185768,0.0767147168517113,0.0530708841979504,0.0394373536109924,0.0293341465294361,20.109085083007802,21.0382614135742,1,0.65632301568985,-0.12326812744139914,0.23511505126950286,0.2188873291015021,0.392467498779304,0.6468200683594034,0.35838317871090203,0.34215545654290125,0.5157356262207031,0.7700881958008026,-0.016227722168000724,0.15735244750980115,0.4117050170899006,0.17358016967780188,0.4279327392579013,0.25435256958009944,-0.9291763305663991,-0.805908203125,-1.164291381835902,-1.1480636596679012,-1.3216438293457031,-1.5759963989258026,1
31,465,6374821273405492136,1237667254548299819,20.3897705078125,19.976634979248,19.9390983581543,19.8421249389648,19.7791538238525,0.100078582763672,0.0779805555939674,0.0539465881884098,0.0400880947709084,0.0298181790858507,20.4825839996338,21.5370445251465,1,0.6863358020782471,0.09281349182129972,0.505949020385799,0.5434856414794993,0.6404590606689986,0.7034301757812997,0.4131355285644993,0.4506721496581996,0.5476455688476989,0.61061668396,0.03753662109370026,0.13451004028319954,0.1974811553955007,0.09697341918949932,0.15994453430180045,0.06297111511230112,-1.0544605255126989,-1.1472740173339986,-1.560409545898498,-1.5979461669921982,-1.6949195861816977,-1.7578907012939986,1
32,466,6374821273405491852,1237667254548365393,19.794115066528303,19.3049583435059,19.1390342712402,18.6708812713623,18.5214214324951,0.10235421359539,0.0797537043690681,0.0551732443273067,0.040999636054039,0.0304961949586868,20.778923034668,21.4525680541992,1,0.5963221192359921,0.9848079681396982,1.4739646911621025,1.639888763427802,2.1080417633057,2.2575016021729013,0.4891567230224041,0.6550807952881037,1.1232337951660014,1.2726936340332031,0.1659240722656996,0.6340770721435973,0.7835369110107991,0.4681529998778977,0.6176128387450994,0.1494598388672017,-0.6736450195312003,-1.6584529876708984,-2.1476097106933025,-2.313533782959002,-2.7816867828369,-2.9311466217041016,1
33,527,3055870605559603216,1237667255079338180,21.7073669433594,21.2422275543213,20.9321269989014,20.6671047210693,20.2759647369385,0.12600065767764998,0.0981788635253906,0.0679196864366531,0.0504716038703918,0.037541601806879,23.3655300140381,23.317270278930696,1,1.41706264019012,1.6581630706787005,2.1233024597168004,2.433403015136701,2.6984252929688,3.0895652770995987,0.4651393890381002,0.7752399444580007,1.0402622222900997,1.4314022064208984,0.31010055541990056,0.5751228332519993,0.9662628173827984,0.26502227783209875,0.6561622619628977,0.39113998413079903,0.04825973510740411,-1.6099033355712962,-2.0750427246093963,-2.385143280029297,-2.650165557861396,-3.0413055419921946,1
34,534,6387874647533161986,1237667255080452197,20.9046020507813,20.2021503448486,19.6964111328125,19.496696472168,19.4110946655273,0.102835059165955,0.0801283866167068,0.0554324463009834,0.0411922484636307,0.0306394640356302,21.666950225830107,21.826736450195302,1,1.08347988128662,0.7623481750488033,1.4647998809815022,1.9705390930176032,2.1702537536621023,2.255855560302802,0.7024517059326989,1.2081909179687995,1.4079055786132992,1.4935073852539986,0.5057392120361008,0.7054538726806001,0.7910556793212997,0.19971466064449928,0.2853164672851989,0.08560180664069961,-0.15978622436519885,-0.922134399414002,-1.6245861053467008,-2.130325317382802,-2.3300399780273007,-2.4156417846680007,1
35,542,6387874662565547564,1237667255081173085,19.938341140747106,19.9165573120117,19.530387878418,19.5704441070557,19.6551780700684,0.0761550739407539,0.0593395195901394,0.0410508066415787,0.0305051486939192,0.02269022539258,20.6171016693115,21.606746673584,1,1.32965433597565,0.6787605285643963,0.7005443572997976,1.0867137908934978,1.046657562255799,0.9619235992431,0.0217838287354013,0.4079532623291016,0.3678970336914027,0.28316307067870383,0.38616943359370026,0.3461132049560014,0.2613792419433025,-0.04005622863769887,-0.12479019165039773,-0.08473396301269888,-0.9896450042725,-1.6684055328368963,-1.6901893615722976,-2.076358795165998,-2.036302566528299,-1.9515686035156,1
36,543,6387874662565547564,1237667255081173085,19.938341140747106,19.9165573120117,19.530387878418,19.5704441070557,19.6551780700684,0.0761550739407539,0.0593395195901394,0.0410508066415787,0.0305051486939192,0.02269022539258,20.6171016693115,21.606746673584,1,1.32909965515137,0.6787605285643963,0.7005443572997976,1.0867137908934978,1.046657562255799,0.9619235992431,0.0217838287354013,0.4079532623291016,0.3678970336914027,0.28316307067870383,0.38616943359370026,0.3461132049560014,0.2613792419433025,-0.04005622863769887,-0.12479019165039773,-0.08473396301269888,-0.9896450042725,-1.6684055328368963,-1.6901893615722976,-2.076358795165998,-2.036302566528299,-1.9515686035156,1
37,590,2486833755766919966,1237667287812931895,22.103141784668,20.571674346923803,20.2528038024902,20.1301441192627,19.8028564453125,0.100043118000031,0.0779529213905334,0.0539274699985981,0.0400738902390003,0.029807610437274,22.9465484619141,23.7414169311523,0,-0.000120389842777513,0.8434066772461009,2.3748741149902983,2.6937446594239027,2.8164043426514027,3.1436920166016016,1.5314674377441977,1.8503379821778017,1.9729976654053016,2.3002853393555007,0.3188705444336044,0.4415302276611044,0.7688179016113033,0.12265968322749997,0.4499473571776989,0.3272876739501989,-0.7948684692381995,-1.6382751464843004,-3.1697425842284983,-3.4886131286621023,-3.611272811889602,-3.9385604858398016,1
38,594,6387874629279550367,1237667287813062762,19.9601097106934,19.805002212524396,19.4964847564697,19.445135116577106,19.3912944793701,0.113247908651829,0.0882420018315315,0.0610454082489014,0.0453632809221745,0.0337419472634792,20.6057090759277,21.5400905609131,1,1.1573660373687702,0.6455993652343004,0.8007068634033025,1.1092243194579972,1.1605739593505966,1.2144145965575994,0.15510749816900216,0.4636249542236968,0.5149745941162962,0.5688152313232989,0.3085174560546946,0.35986709594729405,0.4137077331542969,0.051349639892599434,0.10519027709960227,0.05384063720700283,-0.9343814849854012,-1.5799808502197017,-1.7350883483887038,-2.0436058044433985,-2.094955444335998,-2.1487960815430007,1
39,605,6387874629279552226,1237667288349933781,22.046165466308604,21.5725154876709,21.4677639007568,21.3088111877441,21.1442890167236,0.0861346051096916,0.0671155005693436,0.0464301928877831,0.0345026105642319,0.0256636030972004,21.5970611572266,22.198553085327106,1,0.8549891710281371,-0.4491043090820028,0.024545669555703142,0.12929725646980114,0.28824996948250003,0.4527721405030008,0.473649978637706,0.5784015655518039,0.7373542785645029,0.9018764495850036,0.10475158691409804,0.2637042999267969,0.4282264709472976,0.15895271301269887,0.3234748840331996,0.1645221710205007,-0.6014919281005007,-0.15238761901849784,-0.6260375976562038,-0.7307891845703018,-0.8897418975830007,-1.0542640686035014,1
40,613,6378410130898158864,1237667288885887214,21.8512859344482,21.3119850158691,21.193523406982397,21.0306243896484,21.4056453704834,0.110842451453209,0.0863676890730858,0.0597487688064575,0.0443997383117676,0.0330252461135387,21.2306594848633,21.740301132202106,1,0.7461391091346741,-0.6206264495849005,-0.08132553100580253,0.037136077880902015,0.2000350952149006,-0.17498588562009942,0.539300918579098,0.6577625274658025,0.8206615447998011,0.4456405639648011,0.11846160888670455,0.2813606262207031,-0.09366035461429688,0.1628990173339986,-0.21212196350100146,-0.37502098083499996,-0.5096416473388032,0.1109848022460973,-0.4283161163330007,-0.5467777252197052,-0.7096767425537038,-0.3346557617187038,1
